hsa_nci_id,breakpoint,early.ci,late.ci,time.to.outcome,early.tto,late.tto,outcome
146,12/3/2023,11/29/2023,12/7/2023,155,151,159,1
147,11/30/2023,11/26/2023,12/3/2023,152,148,155,1
148,11/24/2023,11/22/2023,11/27/2023,146,144,149,1
149,12/4/2023,12/2/2023,12/7/2023,156,154,159,1
151,12/5/2023,12/3/2023,12/7/2023,157,155,159,1
153,11/24/2023,11/20/2023,11/28/2023,146,142,150,1
154,12/5/2023,12/2/2023,12/7/2023,157,154,159,1
157,11/15/2023,11/12/2023,11/19/2023,137,134,141,1
16,11/30/2023,11/28/2023,12/2/2023,152,150,154,1
160,11/15/2023,11/11/2023,11/20/2023,137,133,142,1
164,11/27/2023,11/22/2023,12/1/2023,149,144,153,1
167,11/15/2023,11/12/2023,11/18/2023,137,134,140,1
168,12/5/2023,12/2/2023,12/8/2023,157,154,160,1
169,11/26/2023,11/23/2023,11/28/2023,148,145,150,1
17,11/22/2023,11/15/2023,11/30/2023,144,137,152,1
170,11/27/2023,11/23/2023,12/1/2023,149,145,153,1
174,12/14/2023,12/13/2023,12/15/2023,166,165,167,1
176,10/12/2023,10/8/2023,10/17/2023,103,99,108,1
178,12/10/2023,11/30/2023,12/20/2023,162,152,172,1
18,11/3/2023,10/21/2023,11/16/2023,125,112,138,1
180,9/28/2023,9/6/2023,10/19/2023,89,67,110,1
182,11/24/2023,11/21/2023,11/27/2023,146,143,149,1
184,11/21/2023,11/19/2023,11/23/2023,143,141,145,1
186,11/28/2023,11/26/2023,12/1/2023,150,148,153,1
187,11/15/2023,11/12/2023,11/19/2023,137,134,141,1
188,11/9/2023,11/6/2023,11/12/2023,131,128,134,1
189,11/1/2023,10/27/2023,11/7/2023,123,118,129,1
19,11/19/2023,11/6/2023,12/3/2023,141,128,155,1
190,11/28/2023,11/24/2023,12/2/2023,150,146,154,1
191,11/22/2023,11/17/2023,11/27/2023,144,139,149,1
192,11/24/2023,11/21/2023,11/26/2023,146,143,148,1
193,12/6/2023,12/3/2023,12/8/2023,158,155,160,1
194,12/6/2023,12/4/2023,12/8/2023,158,156,160,1
195,11/29/2023,11/26/2023,12/1/2023,151,148,153,1
196,11/16/2023,11/12/2023,11/19/2023,138,134,141,1
198,11/29/2023,11/26/2023,12/2/2023,151,148,154,1
199,11/30/2023,11/28/2023,12/1/2023,152,150,153,1
2,11/17/2023,11/9/2023,11/25/2023,139,131,147,1
20,11/7/2023,10/21/2023,11/24/2023,129,112,146,1
203,11/28/2023,11/23/2023,12/2/2023,150,145,154,1
204,11/9/2023,11/1/2023,11/16/2023,131,123,138,1
205,11/2/2023,10/26/2023,11/9/2023,124,117,131,1
206,12/6/2023,12/3/2023,12/9/2023,158,155,161,1
207,11/23/2023,11/18/2023,11/27/2023,145,140,149,1
208,11/27/2023,11/22/2023,12/2/2023,149,144,154,1
209,11/17/2023,11/14/2023,11/20/2023,139,136,142,1
21,12/6/2023,12/3/2023,12/8/2023,158,155,160,1
211,12/7/2023,12/5/2023,12/9/2023,159,157,161,1
212,10/18/2023,10/6/2023,10/31/2023,109,97,122,1
214,11/30/2023,11/29/2023,12/2/2023,152,151,154,1
215,12/6/2023,12/4/2023,12/9/2023,158,156,161,1
216,11/27/2023,11/25/2023,11/28/2023,149,147,150,1
217,11/30/2023,11/26/2023,12/4/2023,152,148,156,1
218,11/16/2023,11/14/2023,11/19/2023,138,136,141,1
22,11/29/2023,11/27/2023,12/1/2023,151,149,153,1
220,12/15/2023,12/12/2023,12/17/2023,167,164,169,1
222,11/28/2023,11/25/2023,12/2/2023,150,147,154,1
223,12/13/2023,12/10/2023,12/16/2023,165,162,168,1
225,11/30/2023,11/27/2023,12/2/2023,152,149,154,1
226,11/22/2023,11/19/2023,11/25/2023,144,141,147,1
228,11/13/2023,11/6/2023,11/21/2023,135,128,143,1
229,11/30/2023,11/29/2023,12/2/2023,152,151,154,1
23,12/6/2023,12/5/2023,12/8/2023,158,157,160,1
230,11/4/2023,10/12/2023,11/27/2023,126,103,149,1
231,12/7/2023,12/4/2023,12/9/2023,159,156,161,1
232,12/5/2023,11/29/2023,12/11/2023,157,151,163,1
234,12/4/2023,11/28/2023,12/10/2023,156,150,162,1
235,11/16/2023,11/13/2023,11/20/2023,138,135,142,1
238,11/15/2023,11/12/2023,11/18/2023,137,134,140,1
239,12/13/2023,12/11/2023,12/16/2023,165,163,168,1
240,12/1/2023,11/28/2023,12/3/2023,153,150,155,1
242,12/2/2023,11/28/2023,12/5/2023,154,150,157,1
243,11/19/2023,11/15/2023,11/23/2023,141,137,145,1
244,11/24/2023,11/21/2023,11/27/2023,146,143,149,1
245,11/24/2023,11/17/2023,12/1/2023,146,139,153,1
246,11/14/2023,11/10/2023,11/18/2023,136,132,140,1
248,12/4/2023,12/2/2023,12/6/2023,156,154,158,1
249,11/21/2023,11/18/2023,11/24/2023,143,140,146,1
25,12/5/2023,12/4/2023,12/6/2023,157,156,158,1
252,12/5/2023,12/3/2023,12/7/2023,157,155,159,1
256,12/6/2023,12/3/2023,12/8/2023,158,155,160,1
258,11/4/2023,10/24/2023,11/15/2023,126,115,137,1
260,11/27/2023,11/17/2023,12/7/2023,149,139,159,1
261,12/8/2023,12/5/2023,12/11/2023,160,157,163,1
262,11/13/2023,11/9/2023,11/18/2023,135,131,140,1
263,3/22/2024,3/13/2024,3/31/2024,265,256,274,1
264,12/7/2023,12/5/2023,12/8/2023,159,157,160,1
267,11/29/2023,11/27/2023,12/1/2023,151,149,153,1
269,11/26/2023,11/22/2023,11/29/2023,148,144,151,1
27,11/23/2023,11/16/2023,11/30/2023,145,138,152,1
271,11/27/2023,11/7/2023,12/17/2023,149,129,169,1
272,12/9/2023,12/6/2023,12/11/2023,161,158,163,1
273,11/30/2023,11/13/2023,12/18/2023,152,135,170,1
274,11/2/2023,10/15/2023,11/21/2023,124,106,143,1
275,12/6/2023,12/4/2023,12/8/2023,158,156,160,1
277,10/22/2023,9/24/2023,11/20/2023,113,85,142,1
278,11/11/2023,10/28/2023,11/24/2023,133,119,146,1
279,10/14/2023,9/23/2023,11/4/2023,105,84,126,1
280,11/30/2023,11/28/2023,12/2/2023,152,150,154,1
282,11/22/2023,11/15/2023,11/30/2023,144,137,152,1
284,1/3/2024,1/1/2024,1/6/2024,186,184,189,1
285,11/27/2023,11/11/2023,12/13/2023,149,133,165,1
286,11/27/2023,11/24/2023,11/30/2023,149,146,152,1
287,11/22/2023,11/19/2023,11/26/2023,144,141,148,1
289,11/29/2023,11/16/2023,12/13/2023,151,138,165,1
29,12/15/2023,12/13/2023,12/17/2023,167,165,169,1
290,11/1/2023,10/1/2023,12/1/2023,123,92,153,1
291,12/6/2023,12/2/2023,12/10/2023,158,154,162,1
293,11/18/2023,10/27/2023,12/9/2023,140,118,161,1
294,12/1/2023,11/19/2023,12/13/2023,153,141,165,1
296,12/12/2023,12/8/2023,12/17/2023,164,160,169,1
297,1/29/2024,1/18/2024,2/8/2024,212,201,222,1
298,11/14/2023,11/3/2023,11/25/2023,136,125,147,1
299,11/12/2023,11/4/2023,11/20/2023,134,126,142,1
3,12/5/2023,12/2/2023,12/7/2023,157,154,159,1
30,12/8/2023,12/5/2023,12/10/2023,160,157,162,1
300,11/10/2023,11/1/2023,11/20/2023,132,123,142,1
301,10/30/2023,10/27/2023,11/2/2023,121,118,124,1
302,11/21/2023,11/11/2023,12/2/2023,143,133,154,1
303,11/22/2023,11/19/2023,11/25/2023,144,141,147,1
304,11/11/2023,10/24/2023,11/29/2023,133,115,151,1
305,11/13/2023,11/12/2023,11/15/2023,135,134,137,1
306,10/23/2023,10/7/2023,11/9/2023,114,98,131,1
307,2/1/2024,1/23/2024,2/10/2024,215,206,224,1
308,11/29/2023,11/26/2023,12/1/2023,151,148,153,1
309,11/29/2023,11/16/2023,12/11/2023,151,138,163,1
31,12/5/2023,12/2/2023,12/8/2023,157,154,160,1
310,2/8/2024,2/2/2024,2/14/2024,222,216,228,1
312,11/1/2023,10/13/2023,11/20/2023,123,104,142,1
313,11/15/2023,11/10/2023,11/19/2023,137,132,141,1
314,12/4/2023,12/1/2023,12/7/2023,156,153,159,1
315,12/18/2023,12/12/2023,12/25/2023,170,164,177,1
316,12/19/2023,12/6/2023,12/31/2023,171,158,183,1
317,1/18/2024,1/13/2024,1/24/2024,201,196,207,1
318,11/12/2023,11/2/2023,11/23/2023,134,124,145,1
319,11/25/2023,11/6/2023,12/14/2023,147,128,166,1
32,12/1/2023,11/29/2023,12/3/2023,153,151,155,1
320,1/27/2024,1/22/2024,2/1/2024,210,205,215,1
321,11/8/2023,10/23/2023,11/24/2023,130,114,146,1
322,1/25/2024,1/20/2024,1/31/2024,208,203,214,1
323,11/11/2023,10/22/2023,12/2/2023,133,113,154,1
324,11/29/2023,11/14/2023,12/14/2023,151,136,166,1
325,10/29/2023,10/9/2023,11/18/2023,120,100,140,1
326,11/5/2023,10/18/2023,11/23/2023,127,109,145,1
327,11/13/2023,10/31/2023,11/27/2023,135,122,149,1
328,11/20/2023,11/6/2023,12/3/2023,142,128,155,1
33,11/28/2023,11/25/2023,12/1/2023,150,147,153,1
330,1/16/2024,1/8/2024,1/24/2024,199,191,207,1
331,11/22/2023,11/20/2023,11/24/2023,144,142,146,1
332,11/11/2023,10/11/2023,12/12/2023,133,102,164,1
333,2/17/2024,2/10/2024,2/24/2024,231,224,238,1
334,11/15/2023,10/19/2023,12/12/2023,137,110,164,1
335,11/14/2023,11/2/2023,11/26/2023,136,124,148,1
336,12/3/2023,11/29/2023,12/6/2023,155,151,158,1
338,11/8/2023,10/31/2023,11/15/2023,130,122,137,1
339,12/13/2023,12/6/2023,12/20/2023,165,158,172,1
341,11/17/2023,11/3/2023,12/2/2023,139,125,154,1
342,1/16/2024,1/9/2024,1/23/2024,199,192,206,1
343,12/13/2023,12/11/2023,12/15/2023,165,163,167,1
344,11/22/2023,11/8/2023,12/5/2023,144,130,157,1
348,12/14/2023,12/5/2023,12/24/2023,166,157,176,1
349,11/25/2023,11/13/2023,12/6/2023,147,135,158,1
35,12/5/2023,12/2/2023,12/8/2023,157,154,160,1
350,1/25/2024,1/16/2024,2/2/2024,208,199,216,1
351,12/27/2023,12/24/2023,12/31/2023,179,176,183,1
353,1/27/2024,1/20/2024,2/3/2024,210,203,217,1
355,10/31/2023,10/14/2023,11/17/2023,122,105,139,1
357,11/30/2023,11/21/2023,12/9/2023,152,143,161,1
358,11/21/2023,11/10/2023,12/2/2023,143,132,154,1
359,1/11/2024,1/5/2024,1/18/2024,194,188,201,1
36,11/27/2023,11/25/2023,11/30/2023,149,147,152,1
361,12/12/2023,12/9/2023,12/15/2023,164,161,167,1
362,11/13/2023,10/28/2023,11/29/2023,135,119,151,1
363,1/15/2024,1/8/2024,1/23/2024,198,191,206,1
364,11/13/2023,11/1/2023,11/25/2023,135,123,147,1
365,11/20/2023,11/11/2023,11/29/2023,142,133,151,1
367,2/7/2024,2/3/2024,2/10/2024,221,217,224,1
37,12/13/2023,12/8/2023,12/19/2023,165,160,171,1
370,12/5/2023,11/26/2023,12/13/2023,157,148,165,1
373,11/29/2023,11/25/2023,12/2/2023,151,147,154,1
374,12/2/2023,11/23/2023,12/10/2023,154,145,162,1
375,1/21/2024,1/16/2024,1/27/2024,204,199,210,1
378,2/3/2024,1/19/2024,2/18/2024,217,202,232,1
379,12/13/2023,12/7/2023,12/20/2023,165,159,172,1
38,11/16/2023,11/2/2023,11/29/2023,138,124,151,1
381,1/26/2024,1/20/2024,2/2/2024,209,203,216,1
382,12/6/2023,12/3/2023,12/8/2023,158,155,160,1
383,1/30/2024,1/24/2024,2/6/2024,213,207,220,1
384,12/7/2023,12/4/2023,12/10/2023,159,156,162,1
385,11/15/2023,10/23/2023,12/8/2023,137,114,160,1
387,11/23/2023,11/20/2023,11/26/2023,145,142,148,1
389,11/23/2023,11/18/2023,11/29/2023,145,140,151,1
39,2/10/2024,1/14/2024,3/9/2024,224,197,252,1
390,11/6/2023,10/24/2023,11/19/2023,128,115,141,1
391,11/8/2023,10/18/2023,11/28/2023,130,109,150,1
392,12/2/2023,11/19/2023,12/15/2023,154,141,167,1
394,12/13/2023,12/6/2023,12/19/2023,165,158,171,1
395,11/20/2023,10/31/2023,12/9/2023,142,122,161,1
396,11/28/2023,11/13/2023,12/13/2023,150,135,165,1
399,12/21/2023,12/19/2023,12/22/2023,173,171,174,1
4,10/24/2023,10/3/2023,11/13/2023,115,94,135,1
40,11/23/2023,11/14/2023,12/2/2023,145,136,154,1
400,1/27/2024,1/23/2024,1/30/2024,210,206,213,1
401,11/15/2023,10/25/2023,12/6/2023,137,116,158,1
402,11/14/2023,10/25/2023,12/4/2023,136,116,156,1
403,10/26/2023,10/19/2023,11/2/2023,117,110,124,1
405,11/27/2023,11/22/2023,12/3/2023,149,144,155,1
406,11/30/2023,11/28/2023,12/2/2023,152,150,154,1
408,10/19/2023,10/15/2023,10/23/2023,110,106,114,1
409,11/6/2023,10/31/2023,11/13/2023,128,122,135,1
41,11/30/2023,11/27/2023,12/2/2023,152,149,154,1
410,11/12/2023,11/5/2023,11/20/2023,134,127,142,1
411,11/29/2023,11/23/2023,12/4/2023,151,145,156,1
413,10/25/2023,10/16/2023,11/4/2023,116,107,126,1
414,12/21/2023,12/18/2023,12/25/2023,173,170,177,1
415,12/1/2023,11/29/2023,12/2/2023,153,151,154,1
416,12/1/2023,11/28/2023,12/4/2023,153,150,156,1
417,12/10/2023,12/6/2023,12/14/2023,162,158,166,1
418,12/5/2023,12/3/2023,12/7/2023,157,155,159,1
419,10/30/2023,10/25/2023,11/4/2023,121,116,126,1
420,12/6/2023,11/30/2023,12/11/2023,158,152,163,1
422,11/25/2023,11/23/2023,11/27/2023,147,145,149,1
423,11/9/2023,11/3/2023,11/15/2023,131,125,137,1
424,10/10/2023,10/5/2023,10/15/2023,101,96,106,1
425,11/2/2023,10/20/2023,11/15/2023,124,111,137,1
426,11/22/2023,11/15/2023,11/29/2023,144,137,151,1
427,10/3/2023,9/29/2023,10/8/2023,94,90,99,1
428,11/27/2023,11/16/2023,12/8/2023,149,138,160,1
429,1/2/2024,12/26/2023,1/8/2024,185,178,191,1
430,12/5/2023,11/29/2023,12/10/2023,157,151,162,1
433,10/10/2023,10/6/2023,10/13/2023,101,97,104,1
434,11/24/2023,11/17/2023,12/1/2023,146,139,153,1
435,10/27/2023,10/2/2023,11/20/2023,118,93,142,1
437,10/26/2023,10/17/2023,11/3/2023,117,108,125,1
439,12/12/2023,12/9/2023,12/15/2023,164,161,167,1
441,11/29/2023,11/21/2023,12/6/2023,151,143,158,1
443,12/1/2023,11/28/2023,12/4/2023,153,150,156,1
444,11/2/2023,10/19/2023,11/16/2023,124,110,138,1
447,11/28/2023,11/24/2023,12/2/2023,150,146,154,1
449,11/17/2023,11/13/2023,11/21/2023,139,135,143,1
45,12/4/2023,11/28/2023,12/11/2023,156,150,163,1
450,11/2/2023,10/28/2023,11/6/2023,124,119,128,1
451,12/11/2023,11/18/2023,1/2/2024,163,140,185,1
452,12/6/2023,12/3/2023,12/8/2023,158,155,160,1
453,11/16/2023,11/7/2023,11/26/2023,138,129,148,1
454,12/6/2023,12/3/2023,12/8/2023,158,155,160,1
455,11/24/2023,11/19/2023,11/29/2023,146,141,151,1
456,10/25/2023,10/18/2023,11/1/2023,116,109,123,1
458,12/29/2023,12/26/2023,12/31/2023,181,178,183,1
459,12/6/2023,12/5/2023,12/8/2023,158,157,160,1
46,11/8/2023,10/15/2023,12/2/2023,130,106,154,1
460,12/26/2023,12/16/2023,1/6/2024,178,168,189,1
462,12/1/2023,11/30/2023,12/3/2023,153,152,155,1
463,12/4/2023,11/30/2023,12/8/2023,156,152,160,1
464,10/11/2023,9/30/2023,10/21/2023,102,91,112,1
465,12/13/2023,12/11/2023,12/15/2023,165,163,167,1
467,10/12/2023,10/3/2023,10/20/2023,103,94,111,1
470,11/1/2023,10/24/2023,11/8/2023,123,115,130,1
471,10/27/2023,10/22/2023,10/31/2023,118,113,122,1
474,12/10/2023,12/5/2023,12/15/2023,162,157,167,1
475,12/17/2023,12/1/2023,1/2/2024,169,153,185,1
477,10/16/2023,10/11/2023,10/21/2023,107,102,112,1
478,12/18/2023,12/15/2023,12/21/2023,170,167,173,1
479,1/9/2024,1/6/2024,1/11/2024,192,189,194,1
48,11/28/2023,11/26/2023,11/30/2023,150,148,152,1
481,12/7/2023,12/5/2023,12/10/2023,159,157,162,1
482,12/3/2023,11/30/2023,12/7/2023,155,152,159,1
484,12/7/2023,12/2/2023,12/12/2023,159,154,164,1
485,12/5/2023,12/1/2023,12/9/2023,157,153,161,1
487,12/15/2023,12/13/2023,12/17/2023,167,165,169,1
488,12/5/2023,12/3/2023,12/8/2023,157,155,160,1
489,11/9/2023,10/21/2023,11/29/2023,131,112,151,1
49,2/4/2024,1/26/2024,2/13/2024,218,209,227,1
491,1/17/2024,1/13/2024,1/20/2024,200,196,203,1
492,11/23/2023,11/12/2023,12/4/2023,145,134,156,1
495,11/19/2023,11/10/2023,11/28/2023,141,132,150,1
498,12/4/2023,12/1/2023,12/6/2023,156,153,158,1
5,12/7/2023,12/6/2023,12/9/2023,159,158,161,1
50,1/31/2024,1/28/2024,2/4/2024,214,211,218,1
500,10/12/2023,10/1/2023,10/24/2023,103,92,115,1
501,12/1/2023,11/23/2023,12/9/2023,153,145,161,1
502,12/8/2023,11/27/2023,12/18/2023,160,149,170,1
503,1/23/2024,1/17/2024,1/29/2024,206,200,212,1
504,11/14/2023,11/10/2023,11/19/2023,136,132,141,1
505,10/19/2023,10/16/2023,10/21/2023,110,107,112,1
506,12/4/2023,12/1/2023,12/7/2023,156,153,159,1
507,1/10/2024,1/7/2024,1/13/2024,193,190,196,1
508,12/14/2023,12/14/2023,12/15/2023,166,166,167,1
509,12/7/2023,12/5/2023,12/9/2023,159,157,161,1
51,11/21/2023,11/17/2023,11/26/2023,143,139,148,1
510,11/29/2023,11/25/2023,12/2/2023,151,147,154,1
511,10/11/2023,9/18/2023,11/2/2023,102,79,124,1
512,12/8/2023,12/3/2023,12/13/2023,160,155,165,1
513,12/2/2023,11/30/2023,12/4/2023,154,152,156,1
516,12/8/2023,12/5/2023,12/12/2023,160,157,164,1
517,11/10/2023,10/26/2023,11/25/2023,132,117,147,1
518,11/11/2023,10/27/2023,11/27/2023,133,118,149,1
520,10/12/2023,10/9/2023,10/15/2023,103,100,106,1
523,12/14/2023,12/11/2023,12/16/2023,166,163,168,1
525,11/23/2023,11/17/2023,11/29/2023,145,139,151,1
526,11/6/2023,10/12/2023,12/1/2023,128,103,153,1
528,11/9/2023,11/4/2023,11/14/2023,131,126,136,1
53,12/14/2023,12/13/2023,12/16/2023,166,165,168,1
530,10/24/2023,9/29/2023,11/19/2023,115,90,141,1
531,12/5/2023,12/4/2023,12/7/2023,157,156,159,1
532,10/19/2023,10/13/2023,10/25/2023,110,104,116,1
533,10/25/2023,10/15/2023,11/5/2023,116,106,127,1
536,11/26/2023,11/22/2023,12/1/2023,148,144,153,1
538,9/29/2023,9/17/2023,10/10/2023,90,78,101,1
539,3/3/2024,2/14/2024,3/22/2024,246,228,265,1
54,11/15/2023,11/13/2023,11/17/2023,137,135,139,1
540,11/7/2023,10/29/2023,11/17/2023,129,120,139,1
542,12/5/2023,11/21/2023,12/19/2023,157,143,171,1
544,1/18/2024,1/8/2024,1/27/2024,201,191,210,1
545,1/18/2024,1/10/2024,1/25/2024,201,193,208,1
546,11/25/2023,11/21/2023,11/29/2023,147,143,151,1
547,12/7/2023,11/20/2023,12/24/2023,159,142,176,1
55,11/30/2023,11/25/2023,12/6/2023,152,147,158,1
551,12/9/2023,11/12/2023,1/5/2024,161,134,188,1
552,12/9/2023,11/25/2023,12/23/2023,161,147,175,1
554,11/28/2023,11/13/2023,12/12/2023,150,135,164,1
555,12/27/2023,12/16/2023,1/6/2024,179,168,189,1
556,1/19/2024,1/12/2024,1/27/2024,202,195,210,1
557,10/7/2023,8/16/2023,11/28/2023,98,46,150,1
559,2/17/2024,2/13/2024,2/21/2024,231,227,235,1
56,11/28/2023,11/25/2023,11/30/2023,150,147,152,1
560,12/15/2023,12/10/2023,12/21/2023,167,162,173,1
561,12/8/2023,11/21/2023,12/24/2023,160,143,176,1
563,11/19/2023,10/29/2023,12/10/2023,141,120,162,1
564,2/2/2024,1/30/2024,2/6/2024,216,213,220,1
565,1/18/2024,1/1/2024,2/3/2024,201,184,217,1
567,1/20/2024,1/9/2024,1/31/2024,203,192,214,1
570,12/1/2023,11/16/2023,12/16/2023,153,138,168,1
573,12/6/2023,12/1/2023,12/12/2023,158,153,164,1
575,12/20/2023,12/17/2023,12/22/2023,172,169,174,1
576,11/30/2023,11/22/2023,12/7/2023,152,144,159,1
577,1/30/2024,1/28/2024,2/1/2024,213,211,215,1
578,1/27/2024,1/15/2024,2/8/2024,210,198,222,1
58,11/9/2023,10/23/2023,11/26/2023,131,114,148,1
580,11/30/2023,11/23/2023,12/7/2023,152,145,159,1
583,12/11/2023,11/27/2023,12/26/2023,163,149,178,1
584,1/15/2024,1/7/2024,1/22/2024,198,190,205,1
585,10/20/2023,9/12/2023,11/28/2023,111,73,150,1
587,10/30/2023,9/20/2023,12/10/2023,121,81,162,1
588,11/29/2023,11/24/2023,12/5/2023,151,146,157,1
589,11/16/2023,11/11/2023,11/21/2023,138,133,143,1
59,11/6/2023,10/13/2023,11/29/2023,128,104,151,1
590,12/16/2023,12/15/2023,12/16/2023,168,167,168,1
592,12/2/2023,11/29/2023,12/4/2023,154,151,156,1
593,12/3/2023,11/24/2023,12/13/2023,155,146,165,1
594,12/11/2023,11/12/2023,1/10/2024,163,134,193,1
595,2/6/2024,2/3/2024,2/9/2024,220,217,223,1
596,12/5/2023,11/24/2023,12/16/2023,157,146,168,1
598,12/15/2023,12/7/2023,12/23/2023,167,159,175,1
60,11/19/2023,11/4/2023,12/3/2023,141,126,155,1
601,12/27/2023,12/24/2023,12/30/2023,179,176,182,1
602,11/20/2023,10/22/2023,12/20/2023,142,113,172,1
603,11/27/2023,11/13/2023,12/11/2023,149,135,163,1
604,2/26/2024,2/21/2024,3/2/2024,240,235,245,1
606,12/5/2023,12/3/2023,12/7/2023,157,155,159,1
608,12/2/2023,11/21/2023,12/12/2023,154,143,164,1
609,12/20/2023,12/19/2023,12/22/2023,172,171,174,1
61,11/30/2023,11/27/2023,12/2/2023,152,149,154,1
611,12/28/2023,12/24/2023,12/31/2023,180,176,183,1
612,12/22/2023,12/14/2023,12/30/2023,174,166,182,1
613,1/23/2024,1/19/2024,1/28/2024,206,202,211,1
616,1/23/2024,1/16/2024,1/30/2024,206,199,213,1
617,12/11/2023,12/9/2023,12/12/2023,163,161,164,1
618,2/19/2024,2/11/2024,2/27/2024,233,225,241,1
62,11/23/2023,11/10/2023,12/5/2023,145,132,157,1
621,10/16/2023,9/17/2023,11/14/2023,107,78,136,1
622,2/18/2024,2/8/2024,2/27/2024,232,222,241,1
624,11/3/2023,10/15/2023,11/22/2023,125,106,144,1
625,10/22/2023,9/16/2023,11/28/2023,113,77,150,1
626,1/30/2024,1/23/2024,2/6/2024,213,206,220,1
628,2/19/2024,2/2/2024,3/7/2024,233,216,250,1
63,12/11/2023,12/7/2023,12/14/2023,163,159,166,1
630,12/30/2023,12/25/2023,1/4/2024,182,177,187,1
631,1/17/2024,1/4/2024,1/30/2024,200,187,213,1
633,11/23/2023,10/28/2023,12/18/2023,145,119,170,1
634,3/10/2024,2/23/2024,3/26/2024,253,237,269,1
635,1/24/2024,1/16/2024,2/1/2024,207,199,215,1
636,12/2/2023,10/29/2023,1/4/2024,154,120,187,1
637,1/26/2024,1/23/2024,1/28/2024,209,206,211,1
64,11/28/2023,11/25/2023,12/1/2023,150,147,153,1
641,11/9/2023,10/18/2023,12/1/2023,131,109,153,1
642,2/17/2024,2/12/2024,2/22/2024,231,226,236,1
643,12/11/2023,12/3/2023,12/18/2023,163,155,170,1
644,2/19/2024,2/8/2024,2/29/2024,233,222,243,1
645,2/6/2024,1/19/2024,2/24/2024,220,202,238,1
646,12/14/2023,12/11/2023,12/17/2023,166,163,169,1
647,2/14/2024,1/31/2024,2/27/2024,228,214,241,1
649,10/23/2023,9/28/2023,11/18/2023,114,89,140,1
65,11/23/2023,11/6/2023,12/10/2023,145,128,162,1
650,2/12/2024,2/1/2024,2/24/2024,226,215,238,1
651,1/30/2024,1/28/2024,2/2/2024,213,211,216,1
652,7/22/2023,NA,NA,21,NA,NA,1
654,12/13/2023,12/10/2023,12/15/2023,165,162,167,1
659,11/30/2023,11/27/2023,12/3/2023,152,149,155,1
66,11/29/2023,11/27/2023,12/1/2023,151,149,153,1
660,1/8/2024,12/13/2023,2/3/2024,191,165,217,1
661,12/2/2023,11/10/2023,12/24/2023,154,132,176,1
662,2/10/2024,2/4/2024,2/16/2024,224,218,230,1
664,11/16/2023,10/11/2023,12/22/2023,138,102,174,1
665,1/27/2024,1/14/2024,2/9/2024,210,197,223,1
667,1/4/2024,12/30/2023,1/8/2024,187,182,191,1
669,1/23/2024,1/22/2024,1/25/2024,206,205,208,1
67,12/19/2023,12/12/2023,12/26/2023,171,164,178,1
671,12/3/2023,11/28/2023,12/9/2023,155,150,161,1
672,1/9/2024,12/16/2023,2/1/2024,192,168,215,1
674,12/16/2023,12/10/2023,12/22/2023,168,162,174,1
675,12/31/2023,12/26/2023,1/6/2024,183,178,189,1
679,11/29/2023,11/27/2023,12/2/2023,151,149,154,1
68,11/23/2023,11/19/2023,11/27/2023,145,141,149,1
681,12/15/2023,12/13/2023,12/18/2023,167,165,170,1
682,1/23/2024,1/19/2024,1/28/2024,206,202,211,1
686,11/4/2023,10/13/2023,11/26/2023,126,104,148,1
