"hsa_nci_id","breakpoint","early.ci","late.ci","time.to.outcome","early.tto","late.tto","outcome"
401,"06/06/2023","6/1/2023","6/10/2023",227,222,231,1
403,"06/06/2023","5/30/2023","6/12/2023",227,220,233,1
414,"06/06/2023","5/27/2023","6/17/2023",227,217,238,1
474,"06/06/2023","5/23/2023","6/19/2023",227,213,240,1
478,"06/06/2023","5/31/2023","6/12/2023",227,221,233,1
770,"06/06/2023","5/26/2023","6/17/2023",227,216,238,1
199,"06/07/2023","5/26/2023","6/19/2023",228,216,240,1
205,"06/07/2023","5/27/2023","6/19/2023",228,217,240,1
260,"06/07/2023","5/29/2023","6/15/2023",228,219,236,1
353,"06/07/2023","6/2/2023","6/11/2023",228,223,232,1
359,"06/07/2023","5/29/2023","6/16/2023",228,219,237,1
456,"06/07/2023","5/27/2023","6/18/2023",228,217,239,1
490,"06/07/2023","6/1/2023","6/14/2023",228,222,235,1
722,"06/07/2023","6/1/2023","6/14/2023",228,222,235,1
910,"06/07/2023","5/31/2023","6/15/2023",228,221,236,1
495,"06/08/2023","5/30/2023","6/16/2023",229,220,237,1
508,"06/08/2023","6/1/2023","6/16/2023",229,222,237,1
694,"06/08/2023","5/30/2023","6/16/2023",229,220,237,1
797,"06/08/2023","5/30/2023","6/17/2023",229,220,238,1
886,"06/08/2023","5/28/2023","6/18/2023",229,218,239,1
222,"06/10/2023","5/30/2023","6/21/2023",231,220,242,1
65,"06/11/2023","6/4/2023","6/18/2023",232,225,239,1
297,"06/12/2023","6/5/2023","6/19/2023",233,226,240,1
734,"06/12/2023","6/1/2023","6/23/2023",233,222,244,1
1,"06/13/2023","6/7/2023","6/20/2023",234,228,241,1
147,"06/13/2023","6/3/2023","6/23/2023",234,224,244,1
339,"06/13/2023","6/7/2023","6/20/2023",234,228,241,1
767,"06/13/2023","5/31/2023","6/26/2023",234,221,247,1
82,"06/13/2023","6/6/2023","6/21/2023",234,227,242,1
9,"06/13/2023","6/5/2023","6/21/2023",234,226,242,1
420,"06/14/2023","6/4/2023","6/23/2023",235,225,244,1
441,"06/14/2023","6/9/2023","6/18/2023",235,230,239,1
465,"06/14/2023","6/6/2023","6/21/2023",235,227,242,1
517,"06/14/2023","6/2/2023","6/26/2023",235,223,247,1
60,"06/14/2023","6/6/2023","6/22/2023",235,227,243,1
829,"06/14/2023","6/3/2023","6/24/2023",235,224,245,1
902,"06/14/2023","6/4/2023","6/24/2023",235,225,245,1
941,"06/14/2023","6/6/2023","6/22/2023",235,227,243,1
154,"06/15/2023","6/7/2023","6/23/2023",236,228,244,1
279,"06/15/2023","6/8/2023","6/21/2023",236,229,242,1
547,"06/15/2023","6/8/2023","6/22/2023",236,229,243,1
703,"06/15/2023","6/5/2023","6/24/2023",236,226,245,1
705,"06/15/2023","6/7/2023","6/23/2023",236,228,244,1
141,"06/16/2023","6/6/2023","6/26/2023",237,227,247,1
885,"06/16/2023","6/8/2023","6/23/2023",237,229,244,1
180,"06/17/2023","6/8/2023","6/26/2023",238,229,247,1
157,"06/18/2023","6/7/2023","6/30/2023",239,228,251,1
487,"06/18/2023","6/6/2023","6/30/2023",239,227,251,1
112,"06/19/2023","6/13/2023","6/25/2023",240,234,246,1
122,"06/19/2023","6/10/2023","6/27/2023",240,231,248,1
291,"06/19/2023","6/16/2023","6/23/2023",240,237,244,1
467,"06/19/2023","6/12/2023","6/26/2023",240,233,247,1
540,"06/19/2023","6/10/2023","6/29/2023",240,231,250,1
691,"06/19/2023","6/11/2023","6/27/2023",240,232,248,1
932,"06/19/2023","6/3/2023","7/6/2023",240,224,257,1
116,"06/20/2023","6/10/2023","6/29/2023",241,231,250,1
206,"06/20/2023","6/11/2023","6/30/2023",241,232,251,1
439,"06/20/2023","6/13/2023","6/27/2023",241,234,248,1
463,"06/20/2023","6/10/2023","6/29/2023",241,231,250,1
588,"06/20/2023","6/15/2023","6/25/2023",241,236,246,1
671,"06/20/2023","6/9/2023","6/30/2023",241,230,251,1
882,"06/20/2023","6/13/2023","6/27/2023",241,234,248,1
969,"06/20/2023","6/11/2023","6/28/2023",241,232,249,1
160,"06/21/2023","6/9/2023","7/3/2023",242,230,254,1
225,"06/21/2023","6/11/2023","7/1/2023",242,232,252,1
226,"06/21/2023","6/12/2023","6/30/2023",242,233,251,1
228,"06/21/2023","6/16/2023","6/26/2023",242,237,247,1
234,"06/21/2023","6/14/2023","6/28/2023",242,235,249,1
278,"06/21/2023","6/14/2023","6/29/2023",242,235,250,1
333,"06/21/2023","6/11/2023","7/2/2023",242,232,253,1
351,"06/21/2023","6/9/2023","7/2/2023",242,230,253,1
361,"06/21/2023","6/14/2023","6/28/2023",242,235,249,1
38,"06/21/2023","6/10/2023","7/3/2023",242,231,254,1
464,"06/21/2023","6/15/2023","6/26/2023",242,236,247,1
485,"06/21/2023","6/14/2023","6/27/2023",242,235,248,1
530,"06/21/2023","6/17/2023","6/24/2023",242,238,245,1
561,"06/21/2023","6/15/2023","6/26/2023",242,236,247,1
569,"06/21/2023","6/14/2023","6/29/2023",242,235,250,1
58,"06/21/2023","6/14/2023","6/28/2023",242,235,249,1
784,"06/21/2023","6/16/2023","6/26/2023",242,237,247,1
896,"06/21/2023","6/12/2023","6/30/2023",242,233,251,1
948,"06/21/2023","6/9/2023","7/3/2023",242,230,254,1
971,"06/21/2023","6/17/2023","6/24/2023",242,238,245,1
131,"06/22/2023","6/10/2023","7/3/2023",243,231,254,1
148,"06/22/2023","6/14/2023","6/30/2023",243,235,251,1
30,"06/22/2023","6/6/2023","7/8/2023",243,227,259,1
395,"06/22/2023","6/11/2023","7/2/2023",243,232,253,1
408,"06/22/2023","6/16/2023","6/27/2023",243,237,248,1
72,"06/22/2023","6/10/2023","7/3/2023",243,231,254,1
821,"06/22/2023","6/17/2023","6/27/2023",243,238,248,1
908,"06/22/2023","6/14/2023","6/30/2023",243,235,251,1
934,"06/22/2023","6/14/2023","6/30/2023",243,235,251,1
231,"06/23/2023","6/17/2023","6/29/2023",244,238,250,1
894,"06/23/2023","6/15/2023","6/30/2023",244,236,251,1
459,"06/25/2023","6/13/2023","7/7/2023",246,234,258,1
754,"06/25/2023","6/16/2023","7/5/2023",246,237,256,1
11,"06/26/2023","6/14/2023","7/7/2023",247,235,258,1
327,"06/26/2023","6/14/2023","7/9/2023",247,235,260,1
425,"06/26/2023","6/18/2023","7/4/2023",247,239,255,1
453,"06/26/2023","6/18/2023","7/5/2023",247,239,256,1
504,"06/26/2023","6/12/2023","7/10/2023",247,233,261,1
583,"06/26/2023","6/19/2023","7/3/2023",247,240,254,1
728,"06/26/2023","6/21/2023","7/2/2023",247,242,253,1
755,"06/26/2023","6/18/2023","7/4/2023",247,239,255,1
772,"06/26/2023","6/13/2023","7/10/2023",247,234,261,1
775,"06/26/2023","6/22/2023","6/30/2023",247,243,251,1
857,"06/26/2023","6/17/2023","7/6/2023",247,238,257,1
955,"06/26/2023","6/15/2023","7/7/2023",247,236,258,1
216,"06/27/2023","6/15/2023","7/9/2023",248,236,260,1
277,"06/27/2023","6/22/2023","7/2/2023",248,243,253,1
308,"06/27/2023","6/19/2023","7/5/2023",248,240,256,1
341,"06/27/2023","6/17/2023","7/8/2023",248,238,259,1
350,"06/27/2023","6/15/2023","7/9/2023",248,236,260,1
367,"06/27/2023","6/21/2023","7/2/2023",248,242,253,1
391,"06/27/2023","6/21/2023","7/2/2023",248,242,253,1
434,"06/27/2023","6/19/2023","7/5/2023",248,240,256,1
458,"06/27/2023","6/20/2023","7/4/2023",248,241,255,1
462,"06/27/2023","6/20/2023","7/4/2023",248,241,255,1
471,"06/27/2023","6/19/2023","7/5/2023",248,240,256,1
602,"06/27/2023","6/15/2023","7/9/2023",248,236,260,1
624,"06/27/2023","6/19/2023","7/5/2023",248,240,256,1
674,"06/27/2023","6/16/2023","7/7/2023",248,237,258,1
741,"06/27/2023","6/18/2023","7/5/2023",248,239,256,1
749,"06/27/2023","6/19/2023","7/4/2023",248,240,255,1
81,"06/27/2023","6/20/2023","7/4/2023",248,241,255,1
826,"06/27/2023","6/18/2023","7/5/2023",248,239,256,1
897,"06/27/2023","6/16/2023","7/8/2023",248,237,259,1
904,"06/27/2023","6/18/2023","7/7/2023",248,239,258,1
906,"06/27/2023","6/23/2023","7/1/2023",248,244,252,1
911,"06/27/2023","6/18/2023","7/7/2023",248,239,258,1
913,"06/27/2023","6/21/2023","7/3/2023",248,242,254,1
96,"06/27/2023","6/19/2023","7/5/2023",248,240,256,1
240,"06/28/2023","6/22/2023","7/4/2023",249,243,255,1
299,"06/28/2023","6/18/2023","7/9/2023",249,239,260,1
312,"06/28/2023","6/21/2023","7/4/2023",249,242,255,1
362,"06/28/2023","6/17/2023","7/8/2023",249,238,259,1
418,"06/28/2023","6/18/2023","7/9/2023",249,239,260,1
424,"06/28/2023","6/25/2023","7/1/2023",249,246,252,1
430,"06/28/2023","6/22/2023","7/4/2023",249,243,255,1
444,"06/28/2023","6/17/2023","7/10/2023",249,238,261,1
447,"06/28/2023","6/17/2023","7/9/2023",249,238,260,1
481,"06/28/2023","6/19/2023","7/6/2023",249,240,257,1
484,"06/28/2023","6/18/2023","7/7/2023",249,239,258,1
489,"06/28/2023","6/23/2023","7/3/2023",249,244,254,1
525,"06/28/2023","6/22/2023","7/4/2023",249,243,255,1
532,"06/28/2023","6/22/2023","7/4/2023",249,243,255,1
533,"06/28/2023","6/25/2023","6/30/2023",249,246,251,1
641,"06/28/2023","6/23/2023","7/3/2023",249,244,254,1
646,"06/28/2023","6/22/2023","7/4/2023",249,243,255,1
661,"06/28/2023","6/15/2023","7/10/2023",249,236,261,1
713,"06/28/2023","6/18/2023","7/8/2023",249,239,259,1
716,"06/28/2023","6/21/2023","7/5/2023",249,242,256,1
720,"06/28/2023","6/18/2023","7/9/2023",249,239,260,1
721,"06/28/2023","6/20/2023","7/5/2023",249,241,256,1
760,"06/28/2023","6/20/2023","7/6/2023",249,241,257,1
769,"06/28/2023","6/24/2023","7/2/2023",249,245,253,1
783,"06/28/2023","6/25/2023","7/2/2023",249,246,253,1
796,"06/28/2023","6/19/2023","7/7/2023",249,240,258,1
863,"06/28/2023","6/20/2023","7/5/2023",249,241,256,1
905,"06/28/2023","6/21/2023","7/5/2023",249,242,256,1
930,"06/28/2023","6/21/2023","7/4/2023",249,242,255,1
306,"06/29/2023","6/18/2023","7/10/2023",250,239,261,1
411,"06/29/2023","6/21/2023","7/6/2023",250,242,257,1
450,"06/29/2023","6/19/2023","7/8/2023",250,240,259,1
554,"06/29/2023","6/22/2023","7/5/2023",250,243,256,1
606,"06/29/2023","6/24/2023","7/4/2023",250,245,255,1
675,"06/29/2023","6/6/2023","7/21/2023",250,227,272,1
89,"06/29/2023","6/25/2023","7/3/2023",250,246,254,1
364,"06/30/2023","6/24/2023","7/6/2023",251,245,257,1
405,"06/30/2023","6/23/2023","7/8/2023",251,244,259,1
293,"07/02/2023","6/17/2023","7/18/2023",253,238,269,1
726,"07/02/2023","6/12/2023","7/22/2023",253,233,273,1
806,"07/02/2023","6/19/2023","7/15/2023",253,240,266,1
314,"07/03/2023","6/29/2023","7/7/2023",254,250,258,1
324,"07/03/2023","6/26/2023","7/11/2023",254,247,262,1
378,"07/03/2023","6/22/2023","7/13/2023",254,243,264,1
384,"07/03/2023","6/26/2023","7/10/2023",254,247,261,1
523,"07/03/2023","6/24/2023","7/11/2023",254,245,262,1
75,"07/03/2023","6/30/2023","7/7/2023",254,251,258,1
759,"07/03/2023","6/23/2023","7/13/2023",254,244,264,1
782,"07/03/2023","6/27/2023","7/9/2023",254,248,260,1
795,"07/03/2023","6/24/2023","7/12/2023",254,245,263,1
204,"07/04/2023","6/25/2023","7/12/2023",255,246,263,1
239,"07/04/2023","6/26/2023","7/12/2023",255,247,263,1
330,"07/04/2023","6/30/2023","7/9/2023",255,251,260,1
336,"07/04/2023","6/23/2023","7/15/2023",255,244,266,1
343,"07/04/2023","6/23/2023","7/15/2023",255,244,266,1
400,"07/04/2023","6/28/2023","7/11/2023",255,249,262,1
413,"07/04/2023","6/29/2023","7/9/2023",255,250,260,1
422,"07/04/2023","6/24/2023","7/13/2023",255,245,264,1
426,"07/04/2023","6/25/2023","7/12/2023",255,246,263,1
435,"07/04/2023","6/29/2023","7/9/2023",255,250,260,1
451,"07/04/2023","6/26/2023","7/11/2023",255,247,262,1
470,"07/04/2023","6/25/2023","7/13/2023",255,246,264,1
510,"07/04/2023","6/28/2023","7/9/2023",255,249,260,1
53,"07/04/2023","6/29/2023","7/9/2023",255,250,260,1
598,"07/04/2023","6/13/2023","7/24/2023",255,234,275,1
62,"07/04/2023","6/26/2023","7/11/2023",255,247,262,1
708,"07/04/2023","6/27/2023","7/11/2023",255,248,262,1
777,"07/04/2023","6/29/2023","7/10/2023",255,250,261,1
923,"07/04/2023","6/25/2023","7/13/2023",255,246,264,1
926,"07/04/2023","6/26/2023","7/13/2023",255,247,264,1
119,"07/05/2023","6/29/2023","7/11/2023",256,250,262,1
178,"07/05/2023","6/27/2023","7/14/2023",256,248,265,1
2,"07/05/2023","6/28/2023","7/12/2023",256,249,263,1
211,"07/05/2023","6/28/2023","7/11/2023",256,249,262,1
215,"07/05/2023","6/28/2023","7/12/2023",256,249,263,1
256,"07/05/2023","7/2/2023","7/7/2023",256,253,258,1
272,"07/05/2023","6/29/2023","7/11/2023",256,250,262,1
29,"07/05/2023","6/28/2023","7/13/2023",256,249,264,1
302,"07/05/2023","6/25/2023","7/15/2023",256,246,266,1
318,"07/05/2023","6/19/2023","7/21/2023",256,240,272,1
320,"07/05/2023","6/28/2023","7/13/2023",256,249,264,1
334,"07/05/2023","6/28/2023","7/12/2023",256,249,263,1
423,"07/05/2023","6/29/2023","7/11/2023",256,250,262,1
437,"07/05/2023","6/27/2023","7/13/2023",256,248,264,1
482,"07/05/2023","6/27/2023","7/13/2023",256,248,264,1
488,"07/05/2023","7/1/2023","7/8/2023",256,252,259,1
51,"07/05/2023","6/28/2023","7/11/2023",256,249,262,1
513,"07/05/2023","7/1/2023","7/10/2023",256,252,261,1
56,"07/05/2023","6/28/2023","7/13/2023",256,249,264,1
628,"07/05/2023","6/21/2023","7/18/2023",256,242,269,1
642,"07/05/2023","6/20/2023","7/19/2023",256,241,270,1
887,"07/05/2023","6/23/2023","7/16/2023",256,244,267,1
975,"07/05/2023","6/30/2023","7/10/2023",256,251,261,1
136,"07/06/2023","6/30/2023","7/12/2023",257,251,263,1
176,"07/06/2023","6/29/2023","7/13/2023",257,250,264,1
208,"07/06/2023","6/30/2023","7/12/2023",257,251,263,1
258,"07/06/2023","6/29/2023","7/13/2023",257,250,264,1
289,"07/06/2023","6/30/2023","7/13/2023",257,251,264,1
342,"07/06/2023","7/1/2023","7/11/2023",257,252,262,1
385,"07/06/2023","6/26/2023","7/16/2023",257,247,267,1
40,"07/06/2023","6/29/2023","7/13/2023",257,250,264,1
505,"07/06/2023","7/1/2023","7/10/2023",257,252,261,1
509,"07/06/2023","6/30/2023","7/11/2023",257,251,262,1
516,"07/06/2023","7/2/2023","7/10/2023",257,253,261,1
643,"07/06/2023","7/2/2023","7/9/2023",257,253,260,1
692,"07/06/2023","6/28/2023","7/13/2023",257,249,264,1
711,"07/06/2023","7/2/2023","7/10/2023",257,253,261,1
727,"07/06/2023","6/30/2023","7/11/2023",257,251,262,1
732,"07/06/2023","6/24/2023","7/17/2023",257,245,268,1
929,"07/06/2023","7/1/2023","7/11/2023",257,252,262,1
97,"07/06/2023","6/4/2023","8/7/2023",257,225,289,1
973,"07/06/2023","6/27/2023","7/16/2023",257,248,267,1
498,"07/07/2023","6/28/2023","7/16/2023",258,249,267,1
714,"07/07/2023","6/27/2023","7/16/2023",258,248,267,1
74,"07/07/2023","6/15/2023","7/28/2023",258,236,279,1
49,"07/09/2023","6/28/2023","7/20/2023",260,249,271,1
104,"07/10/2023","7/4/2023","7/17/2023",261,255,268,1
115,"07/10/2023","7/5/2023","7/15/2023",261,256,266,1
121,"07/10/2023","6/26/2023","7/23/2023",261,247,274,1
13,"07/10/2023","6/28/2023","7/21/2023",261,249,272,1
144,"07/10/2023","7/4/2023","7/15/2023",261,255,266,1
232,"07/10/2023","7/5/2023","7/16/2023",261,256,267,1
355,"07/10/2023","7/3/2023","7/17/2023",261,254,268,1
381,"07/10/2023","7/6/2023","7/14/2023",261,257,265,1
719,"07/10/2023","7/5/2023","7/16/2023",261,256,267,1
830,"07/10/2023","7/3/2023","7/17/2023",261,254,268,1
860,"07/10/2023","7/1/2023","7/20/2023",261,252,271,1
899,"07/10/2023","7/6/2023","7/15/2023",261,257,266,1
931,"07/10/2023","6/30/2023","7/19/2023",261,251,270,1
966,"07/10/2023","7/2/2023","7/19/2023",261,253,270,1
261,"07/11/2023","7/4/2023","7/19/2023",262,255,270,1
296,"07/11/2023","7/1/2023","7/21/2023",262,252,272,1
325,"07/11/2023","7/3/2023","7/18/2023",262,254,269,1
410,"07/11/2023","7/5/2023","7/16/2023",262,256,267,1
449,"07/11/2023","7/6/2023","7/16/2023",262,257,267,1
479,"07/11/2023","7/7/2023","7/15/2023",262,258,266,1
551,"07/11/2023","6/28/2023","7/25/2023",262,249,276,1
587,"07/11/2023","7/7/2023","7/14/2023",262,258,265,1
689,"07/11/2023","7/6/2023","7/15/2023",262,257,266,1
725,"07/11/2023","7/8/2023","7/14/2023",262,259,265,1
862,"07/11/2023","7/5/2023","7/18/2023",262,256,269,1
962,"07/11/2023","7/7/2023","7/16/2023",262,258,267,1
12,"07/12/2023","7/4/2023","7/19/2023",263,255,270,1
143,"07/12/2023","7/5/2023","7/20/2023",263,256,271,1
169,"07/12/2023","7/8/2023","7/16/2023",263,259,267,1
194,"07/12/2023","7/9/2023","7/16/2023",263,260,267,1
244,"07/12/2023","7/6/2023","7/18/2023",263,257,269,1
246,"07/12/2023","7/5/2023","7/19/2023",263,256,270,1
294,"07/12/2023","7/6/2023","7/18/2023",263,257,269,1
3,"07/12/2023","7/6/2023","7/19/2023",263,257,270,1
309,"07/12/2023","7/4/2023","7/20/2023",263,255,271,1
319,"07/12/2023","7/7/2023","7/18/2023",263,258,269,1
335,"07/12/2023","7/6/2023","7/18/2023",263,257,269,1
358,"07/12/2023","7/6/2023","7/18/2023",263,257,269,1
365,"07/12/2023","7/8/2023","7/15/2023",263,259,266,1
45,"07/12/2023","7/9/2023","7/16/2023",263,260,267,1
5,"07/12/2023","7/9/2023","7/15/2023",263,260,266,1
50,"07/12/2023","6/21/2023","8/1/2023",263,242,283,1
511,"07/12/2023","7/6/2023","7/18/2023",263,257,269,1
518,"07/12/2023","7/5/2023","7/18/2023",263,256,269,1
546,"07/12/2023","7/5/2023","7/18/2023",263,256,269,1
585,"07/12/2023","7/7/2023","7/18/2023",263,258,269,1
612,"07/12/2023","7/6/2023","7/19/2023",263,257,270,1
651,"07/12/2023","7/1/2023","7/22/2023",263,252,273,1
695,"07/12/2023","7/5/2023","7/19/2023",263,256,270,1
831,"07/12/2023","7/7/2023","7/18/2023",263,258,269,1
909,"07/12/2023","6/29/2023","7/26/2023",263,250,277,1
92,"07/12/2023","7/5/2023","7/19/2023",263,256,270,1
146,"07/13/2023","7/5/2023","7/22/2023",264,256,273,1
22,"07/13/2023","6/23/2023","8/2/2023",264,244,284,1
245,"07/13/2023","7/9/2023","7/17/2023",264,260,268,1
316,"07/13/2023","6/25/2023","7/30/2023",264,246,281,1
326,"07/13/2023","7/5/2023","7/20/2023",264,256,271,1
433,"07/13/2023","7/8/2023","7/17/2023",264,259,268,1
455,"07/13/2023","7/7/2023","7/20/2023",264,258,271,1
536,"07/13/2023","7/9/2023","7/17/2023",264,260,268,1
538,"07/13/2023","7/8/2023","7/17/2023",264,259,268,1
577,"07/13/2023","7/7/2023","7/18/2023",264,258,269,1
686,"07/13/2023","7/8/2023","7/18/2023",264,259,269,1
743,"07/13/2023","7/9/2023","7/17/2023",264,260,268,1
773,"07/13/2023","7/9/2023","7/16/2023",264,260,267,1
986,"07/13/2023","7/5/2023","7/21/2023",264,256,272,1
153,"07/14/2023","7/9/2023","7/18/2023",265,260,269,1
198,"07/14/2023","7/9/2023","7/18/2023",265,260,269,1
59,"07/14/2023","7/5/2023","7/24/2023",265,256,275,1
621,"07/14/2023","7/8/2023","7/19/2023",265,259,270,1
688,"07/14/2023","6/24/2023","8/3/2023",265,245,285,1
925,"07/14/2023","7/9/2023","7/18/2023",265,260,269,1
167,"07/16/2023","7/11/2023","7/21/2023",267,262,272,1
238,"07/16/2023","7/12/2023","7/21/2023",267,263,272,1
300,"07/16/2023","7/7/2023","7/25/2023",267,258,276,1
611,"07/16/2023","7/7/2023","7/26/2023",267,258,277,1
748,"07/16/2023","7/9/2023","7/24/2023",267,260,275,1
792,"07/16/2023","7/11/2023","7/21/2023",267,262,272,1
900,"07/16/2023","7/8/2023","7/24/2023",267,259,275,1
970,"07/16/2023","7/9/2023","7/24/2023",267,260,275,1
193,"07/17/2023","7/15/2023","7/19/2023",268,266,270,1
264,"07/17/2023","7/10/2023","7/24/2023",268,261,275,1
286,"07/17/2023","7/9/2023","7/24/2023",268,260,275,1
322,"07/17/2023","7/10/2023","7/23/2023",268,261,274,1
328,"07/17/2023","7/5/2023","7/29/2023",268,256,280,1
387,"07/17/2023","7/10/2023","7/23/2023",268,261,274,1
390,"07/17/2023","7/12/2023","7/22/2023",268,263,273,1
502,"07/17/2023","7/12/2023","7/21/2023",268,263,272,1
631,"07/17/2023","7/12/2023","7/21/2023",268,263,272,1
724,"07/17/2023","7/9/2023","7/26/2023",268,260,277,1
107,"07/18/2023","7/12/2023","7/24/2023",269,263,275,1
187,"07/18/2023","7/15/2023","7/21/2023",269,266,272,1
209,"07/18/2023","7/10/2023","7/26/2023",269,261,277,1
235,"07/18/2023","7/12/2023","7/25/2023",269,263,276,1
243,"07/18/2023","7/12/2023","7/24/2023",269,263,275,1
285,"07/18/2023","7/9/2023","7/28/2023",269,260,279,1
310,"07/18/2023","7/14/2023","7/23/2023",269,265,274,1
382,"07/18/2023","7/10/2023","7/26/2023",269,261,277,1
503,"07/18/2023","7/13/2023","7/23/2023",269,264,274,1
507,"07/18/2023","7/13/2023","7/23/2023",269,264,274,1
563,"07/18/2023","7/13/2023","7/23/2023",269,264,274,1
679,"07/18/2023","7/10/2023","7/26/2023",269,261,277,1
985,"07/18/2023","7/10/2023","7/25/2023",269,261,276,1
123,"07/19/2023","7/13/2023","7/24/2023",270,264,275,1
126,"07/19/2023","7/15/2023","7/24/2023",270,266,275,1
135,"07/19/2023","7/18/2023","7/21/2023",270,269,272,1
196,"07/19/2023","7/16/2023","7/22/2023",270,267,273,1
304,"07/19/2023","7/3/2023","8/4/2023",270,254,286,1
32,"07/19/2023","7/7/2023","8/1/2023",270,258,283,1
331,"07/19/2023","7/12/2023","7/26/2023",270,263,277,1
389,"07/19/2023","7/10/2023","7/27/2023",270,261,278,1
392,"07/19/2023","7/14/2023","7/23/2023",270,265,274,1
427,"07/19/2023","7/16/2023","7/23/2023",270,267,274,1
492,"07/19/2023","7/12/2023","7/26/2023",270,263,277,1
575,"07/19/2023","7/12/2023","7/26/2023",270,263,277,1
608,"07/19/2023","7/16/2023","7/22/2023",270,267,273,1
635,"07/19/2023","7/12/2023","7/26/2023",270,263,277,1
66,"07/19/2023","7/16/2023","7/22/2023",270,267,273,1
693,"07/19/2023","7/11/2023","7/27/2023",270,262,278,1
814,"07/19/2023","7/14/2023","7/25/2023",270,265,276,1
85,"07/19/2023","7/12/2023","7/26/2023",270,263,277,1
851,"07/19/2023","7/12/2023","7/26/2023",270,263,277,1
866,"07/19/2023","7/11/2023","7/27/2023",270,262,278,1
87,"07/19/2023","7/14/2023","7/24/2023",270,265,275,1
893,"07/19/2023","7/16/2023","7/21/2023",270,267,272,1
99,"07/19/2023","7/14/2023","7/25/2023",270,265,276,1
16,"07/20/2023","7/17/2023","7/23/2023",271,268,274,1
184,"07/20/2023","7/17/2023","7/22/2023",271,268,273,1
220,"07/20/2023","7/17/2023","7/24/2023",271,268,275,1
249,"07/20/2023","7/14/2023","7/25/2023",271,265,276,1
262,"07/20/2023","7/17/2023","7/23/2023",271,268,274,1
271,"07/20/2023","7/16/2023","7/25/2023",271,267,276,1
280,"07/20/2023","7/10/2023","7/29/2023",271,261,280,1
33,"07/20/2023","7/15/2023","7/26/2023",271,266,277,1
375,"07/20/2023","7/8/2023","8/1/2023",271,259,283,1
409,"07/20/2023","7/15/2023","7/25/2023",271,266,276,1
416,"07/20/2023","7/12/2023","7/28/2023",271,263,279,1
417,"07/20/2023","7/16/2023","7/24/2023",271,267,275,1
429,"07/20/2023","7/10/2023","7/30/2023",271,261,281,1
520,"07/20/2023","7/16/2023","7/23/2023",271,267,274,1
559,"07/20/2023","7/10/2023","7/31/2023",271,261,282,1
64,"07/20/2023","7/17/2023","7/24/2023",271,268,275,1
649,"07/20/2023","7/16/2023","7/24/2023",271,267,275,1
665,"07/20/2023","7/16/2023","7/24/2023",271,267,275,1
71,"07/20/2023","7/14/2023","7/26/2023",271,265,277,1
813,"07/20/2023","7/14/2023","7/26/2023",271,265,277,1
825,"07/20/2023","7/18/2023","7/23/2023",271,269,274,1
827,"07/20/2023","7/16/2023","7/23/2023",271,267,274,1
83,"07/20/2023","7/14/2023","7/25/2023",271,265,276,1
855,"07/20/2023","7/15/2023","7/26/2023",271,266,277,1
869,"07/20/2023","7/16/2023","7/23/2023",271,267,274,1
921,"07/20/2023","7/13/2023","7/26/2023",271,264,277,1
101,"07/21/2023","7/10/2023","7/31/2023",272,261,282,1
