"hsa_nci_id","breakpoint","early.ci","late.ci","time.to.outcome","early.tto","late.tto","outcome"
38,"05/08/2024","4/29/2024","5/17/2024",564,555,573,1
437,"05/08/2024","4/29/2024","5/17/2024",564,555,573,1
495,"05/08/2024","5/2/2024","5/14/2024",564,558,570,1
808,"05/08/2024","5/2/2024","5/14/2024",564,558,570,1
99,"05/08/2024","5/1/2024","5/15/2024",564,557,571,1
505,"05/10/2024","5/1/2024","5/19/2024",566,557,575,1
646,"05/10/2024","4/30/2024","5/19/2024",566,556,575,1
937,"05/12/2024","5/2/2024","5/23/2024",568,558,579,1
21,"05/13/2024","5/3/2024","5/24/2024",569,559,580,1
226,"05/13/2024","5/5/2024","5/21/2024",569,561,577,1
325,"05/13/2024","5/7/2024","5/19/2024",569,563,575,1
373,"05/13/2024","5/6/2024","5/20/2024",569,562,576,1
724,"05/13/2024","5/2/2024","5/24/2024",569,558,580,1
743,"05/13/2024","5/3/2024","5/23/2024",569,559,579,1
782,"05/13/2024","5/10/2024","5/16/2024",569,566,572,1
969,"05/13/2024","5/10/2024","5/17/2024",569,566,573,1
209,"05/14/2024","5/7/2024","5/22/2024",570,563,578,1
262,"05/14/2024","5/5/2024","5/23/2024",570,561,579,1
339,"05/14/2024","5/7/2024","5/21/2024",570,563,577,1
403,"05/14/2024","5/8/2024","5/20/2024",570,564,576,1
508,"05/14/2024","5/7/2024","5/21/2024",570,563,577,1
65,"05/14/2024","5/4/2024","5/24/2024",570,560,580,1
829,"05/14/2024","5/6/2024","5/23/2024",570,562,579,1
291,"05/15/2024","5/5/2024","5/24/2024",571,561,580,1
349,"05/15/2024","5/5/2024","5/25/2024",571,561,581,1
481,"05/15/2024","5/5/2024","5/24/2024",571,561,580,1
49,"05/15/2024","5/7/2024","5/23/2024",571,563,579,1
826,"05/15/2024","5/8/2024","5/22/2024",571,564,578,1
136,"05/16/2024","5/5/2024","5/28/2024",572,561,584,1
890,"05/16/2024","5/8/2024","5/24/2024",572,564,580,1
732,"05/17/2024","5/8/2024","5/25/2024",573,564,581,1
759,"05/17/2024","5/9/2024","5/25/2024",573,565,581,1
278,"05/19/2024","5/10/2024","5/28/2024",575,566,584,1
394,"05/20/2024","5/8/2024","6/2/2024",576,564,589,1
41,"05/20/2024","5/13/2024","5/27/2024",576,569,583,1
506,"05/20/2024","5/14/2024","5/25/2024",576,570,581,1
930,"05/20/2024","5/14/2024","5/27/2024",576,570,583,1
116,"05/21/2024","5/11/2024","5/31/2024",577,567,587,1
153,"05/21/2024","5/14/2024","5/28/2024",577,570,584,1
182,"05/21/2024","5/10/2024","6/1/2024",577,566,588,1
196,"05/21/2024","5/13/2024","5/29/2024",577,569,585,1
205,"05/21/2024","5/13/2024","5/28/2024",577,569,584,1
231,"05/21/2024","5/13/2024","5/30/2024",577,569,586,1
246,"05/21/2024","5/14/2024","5/27/2024",577,570,583,1
434,"05/21/2024","5/14/2024","5/28/2024",577,570,584,1
453,"05/21/2024","5/14/2024","5/28/2024",577,570,584,1
474,"05/21/2024","5/14/2024","5/29/2024",577,570,585,1
500,"05/21/2024","5/14/2024","5/27/2024",577,570,583,1
536,"05/21/2024","5/16/2024","5/27/2024",577,572,583,1
692,"05/21/2024","5/16/2024","5/26/2024",577,572,582,1
72,"05/21/2024","5/15/2024","5/27/2024",577,571,583,1
770,"05/21/2024","5/15/2024","5/26/2024",577,571,582,1
825,"05/21/2024","5/14/2024","5/28/2024",577,570,584,1
882,"05/21/2024","5/15/2024","5/28/2024",577,571,584,1
886,"05/21/2024","5/13/2024","5/30/2024",577,569,586,1
14,"05/22/2024","5/14/2024","5/29/2024",578,570,585,1
190,"05/22/2024","5/14/2024","5/29/2024",578,570,585,1
194,"05/22/2024","5/14/2024","5/31/2024",578,570,587,1
198,"05/22/2024","5/15/2024","5/30/2024",578,571,586,1
234,"05/22/2024","5/15/2024","5/28/2024",578,571,584,1
263,"05/22/2024","5/16/2024","5/27/2024",578,572,583,1
313,"05/22/2024","5/14/2024","5/29/2024",578,570,585,1
33,"05/22/2024","5/15/2024","5/29/2024",578,571,585,1
390,"05/22/2024","5/15/2024","5/30/2024",578,571,586,1
417,"05/22/2024","5/15/2024","5/29/2024",578,571,585,1
452,"05/22/2024","5/12/2024","5/31/2024",578,568,587,1
467,"05/22/2024","5/14/2024","5/30/2024",578,570,586,1
470,"05/22/2024","5/13/2024","5/30/2024",578,569,586,1
621,"05/22/2024","5/17/2024","5/28/2024",578,573,584,1
624,"05/22/2024","5/15/2024","5/28/2024",578,571,584,1
708,"05/22/2024","5/9/2024","6/4/2024",578,565,591,1
896,"05/22/2024","5/13/2024","6/1/2024",578,569,588,1
157,"05/23/2024","5/18/2024","5/28/2024",579,574,584,1
168,"05/23/2024","5/18/2024","5/28/2024",579,574,584,1
242,"05/23/2024","5/15/2024","5/31/2024",579,571,587,1
322,"05/23/2024","5/15/2024","6/1/2024",579,571,588,1
419,"05/23/2024","5/15/2024","5/31/2024",579,571,587,1
801,"05/23/2024","5/16/2024","5/31/2024",579,572,587,1
973,"05/23/2024","5/17/2024","5/28/2024",579,573,584,1
149,"05/24/2024","5/17/2024","5/31/2024",580,573,587,1
769,"05/24/2024","5/13/2024","6/4/2024",580,569,591,1
402,"05/25/2024","5/12/2024","6/6/2024",581,568,593,1
71,"05/25/2024","5/18/2024","5/31/2024",581,574,587,1
148,"05/26/2024","5/19/2024","6/3/2024",582,575,590,1
540,"05/26/2024","5/16/2024","6/6/2024",582,572,593,1
106,"05/27/2024","5/17/2024","6/6/2024",583,573,593,1
192,"05/27/2024","5/20/2024","6/4/2024",583,576,591,1
272,"05/27/2024","5/22/2024","6/2/2024",583,578,589,1
40,"05/27/2024","5/18/2024","6/5/2024",583,574,592,1
408,"05/27/2024","5/19/2024","6/3/2024",583,575,590,1
444,"05/27/2024","5/22/2024","6/1/2024",583,578,588,1
712,"05/27/2024","5/12/2024","6/10/2024",583,568,597,1
726,"05/27/2024","5/21/2024","6/2/2024",583,577,589,1
970,"05/27/2024","5/21/2024","6/2/2024",583,577,589,1
167,"05/28/2024","5/21/2024","6/4/2024",584,577,591,1
191,"05/28/2024","5/23/2024","6/1/2024",584,579,588,1
212,"05/28/2024","5/20/2024","6/5/2024",584,576,592,1
318,"05/28/2024","5/17/2024","6/7/2024",584,573,594,1
415,"05/28/2024","5/19/2024","6/5/2024",584,575,592,1
422,"05/28/2024","5/21/2024","6/4/2024",584,577,591,1
423,"05/28/2024","5/21/2024","6/3/2024",584,577,590,1
447,"05/28/2024","5/19/2024","6/7/2024",584,575,594,1
482,"05/28/2024","5/20/2024","6/5/2024",584,576,592,1
554,"05/28/2024","5/20/2024","6/5/2024",584,576,592,1
70,"05/28/2024","5/20/2024","6/5/2024",584,576,592,1
713,"05/28/2024","5/14/2024","6/11/2024",584,570,598,1
827,"05/28/2024","5/19/2024","6/7/2024",584,575,594,1
853,"05/28/2024","5/21/2024","6/3/2024",584,577,590,1
888,"05/28/2024","5/21/2024","6/4/2024",584,577,591,1
902,"05/28/2024","5/18/2024","6/6/2024",584,574,593,1
911,"05/28/2024","5/20/2024","6/5/2024",584,576,592,1
97,"05/28/2024","5/19/2024","6/6/2024",584,575,593,1
11,"05/29/2024","5/21/2024","6/5/2024",585,577,592,1
147,"05/29/2024","5/20/2024","6/7/2024",585,576,594,1
211,"05/29/2024","5/22/2024","6/6/2024",585,578,593,1
275,"05/29/2024","5/22/2024","6/6/2024",585,578,593,1
29,"05/29/2024","5/23/2024","6/4/2024",585,579,591,1
425,"05/29/2024","5/23/2024","6/5/2024",585,579,592,1
426,"05/29/2024","5/22/2024","6/5/2024",585,578,592,1
427,"05/29/2024","5/20/2024","6/7/2024",585,576,594,1
464,"05/29/2024","5/23/2024","6/5/2024",585,579,592,1
485,"05/29/2024","5/23/2024","6/3/2024",585,579,590,1
507,"05/29/2024","5/21/2024","6/6/2024",585,577,593,1
517,"05/29/2024","5/20/2024","6/6/2024",585,576,593,1
525,"05/29/2024","5/22/2024","6/6/2024",585,578,593,1
569,"05/29/2024","5/20/2024","6/7/2024",585,576,594,1
659,"05/29/2024","5/23/2024","6/4/2024",585,579,591,1
730,"05/29/2024","5/26/2024","6/2/2024",585,582,589,1
744,"05/29/2024","5/13/2024","6/15/2024",585,569,602,1
773,"05/29/2024","5/17/2024","6/9/2024",585,573,596,1
863,"05/29/2024","5/15/2024","6/11/2024",585,571,598,1
929,"05/29/2024","5/23/2024","6/3/2024",585,579,590,1
214,"05/30/2024","5/23/2024","6/5/2024",586,579,592,1
240,"05/30/2024","5/23/2024","6/5/2024",586,579,592,1
289,"05/30/2024","5/16/2024","6/13/2024",586,572,600,1
379,"05/30/2024","5/11/2024","6/18/2024",586,567,605,1
441,"05/30/2024","5/24/2024","6/5/2024",586,580,592,1
510,"05/30/2024","5/24/2024","6/5/2024",586,580,592,1
674,"05/30/2024","5/24/2024","6/5/2024",586,580,592,1
675,"05/30/2024","5/23/2024","6/5/2024",586,579,592,1
722,"05/30/2024","5/20/2024","6/9/2024",586,576,596,1
851,"05/30/2024","5/21/2024","6/7/2024",586,577,594,1
900,"05/30/2024","5/21/2024","6/7/2024",586,577,594,1
971,"05/30/2024","5/27/2024","6/3/2024",586,583,590,1
4,"05/31/2024","5/7/2024","6/23/2024",587,563,610,1
451,"05/31/2024","5/9/2024","6/22/2024",587,565,609,1
370,"06/02/2024","5/26/2024","6/10/2024",589,582,597,1
454,"06/02/2024","5/28/2024","6/7/2024",589,584,594,1
86,"06/02/2024","5/22/2024","6/14/2024",589,578,601,1
114,"06/03/2024","5/28/2024","6/10/2024",590,584,597,1
115,"06/03/2024","5/27/2024","6/10/2024",590,583,597,1
229,"06/03/2024","5/28/2024","6/9/2024",590,584,596,1
273,"06/03/2024","5/24/2024","6/13/2024",590,580,600,1
783,"06/03/2024","5/28/2024","6/9/2024",590,584,596,1
861,"06/03/2024","5/24/2024","6/13/2024",590,580,600,1
88,"06/03/2024","5/22/2024","6/16/2024",590,578,603,1
964,"06/03/2024","5/27/2024","6/10/2024",590,583,597,1
160,"06/04/2024","5/27/2024","6/13/2024",591,583,600,1
169,"06/04/2024","5/27/2024","6/12/2024",591,583,599,1
186,"06/04/2024","5/29/2024","6/10/2024",591,585,597,1
195,"06/04/2024","5/29/2024","6/10/2024",591,585,597,1
2,"06/04/2024","5/28/2024","6/11/2024",591,584,598,1
203,"06/04/2024","5/27/2024","6/11/2024",591,583,598,1
207,"06/04/2024","5/29/2024","6/11/2024",591,585,598,1
218,"06/04/2024","5/28/2024","6/11/2024",591,584,598,1
261,"06/04/2024","5/25/2024","6/14/2024",591,581,601,1
304,"06/04/2024","5/24/2024","6/15/2024",591,580,602,1
305,"06/04/2024","5/26/2024","6/13/2024",591,582,600,1
361,"06/04/2024","5/26/2024","6/13/2024",591,582,600,1
406,"06/04/2024","5/26/2024","6/13/2024",591,582,600,1
410,"06/04/2024","5/28/2024","6/11/2024",591,584,598,1
456,"06/04/2024","5/27/2024","6/12/2024",591,583,599,1
471,"06/04/2024","5/27/2024","6/11/2024",591,583,598,1
489,"06/04/2024","5/28/2024","6/10/2024",591,584,597,1
513,"06/04/2024","5/28/2024","6/10/2024",591,584,597,1
520,"06/04/2024","5/27/2024","6/12/2024",591,583,599,1
592,"06/04/2024","5/24/2024","6/14/2024",591,580,601,1
602,"06/04/2024","5/20/2024","6/19/2024",591,576,606,1
62,"06/04/2024","5/29/2024","6/10/2024",591,585,597,1
719,"06/04/2024","5/28/2024","6/12/2024",591,584,599,1
748,"06/04/2024","5/27/2024","6/11/2024",591,583,598,1
89,"06/04/2024","5/30/2024","6/10/2024",591,586,597,1
906,"06/04/2024","5/22/2024","6/16/2024",591,578,603,1
936,"06/04/2024","5/26/2024","6/12/2024",591,582,599,1
948,"06/04/2024","5/25/2024","6/15/2024",591,581,602,1
985,"06/04/2024","5/28/2024","6/11/2024",591,584,598,1
18,"06/05/2024","6/1/2024","6/10/2024",592,588,597,1
225,"06/05/2024","5/31/2024","6/10/2024",592,587,597,1
239,"06/05/2024","5/29/2024","6/13/2024",592,585,600,1
244,"06/05/2024","5/29/2024","6/12/2024",592,585,599,1
256,"06/05/2024","5/27/2024","6/13/2024",592,583,600,1
264,"06/05/2024","5/31/2024","6/9/2024",592,587,596,1
267,"06/05/2024","5/29/2024","6/12/2024",592,585,599,1
384,"06/05/2024","5/28/2024","6/13/2024",592,584,600,1
405,"06/05/2024","5/30/2024","6/10/2024",592,586,597,1
428,"06/05/2024","5/30/2024","6/12/2024",592,586,599,1
449,"06/05/2024","5/30/2024","6/11/2024",592,586,598,1
459,"06/05/2024","5/27/2024","6/14/2024",592,583,601,1
462,"06/05/2024","5/27/2024","6/13/2024",592,583,600,1
491,"06/05/2024","5/29/2024","6/12/2024",592,585,599,1
528,"06/05/2024","5/31/2024","6/11/2024",592,587,598,1
538,"06/05/2024","5/30/2024","6/11/2024",592,586,598,1
584,"06/05/2024","5/26/2024","6/16/2024",592,582,603,1
587,"06/05/2024","5/28/2024","6/12/2024",592,584,599,1
611,"06/05/2024","5/30/2024","6/11/2024",592,586,598,1
63,"06/05/2024","5/28/2024","6/13/2024",592,584,600,1
672,"06/05/2024","5/28/2024","6/13/2024",592,584,600,1
68,"06/05/2024","5/25/2024","6/17/2024",592,581,604,1
69,"06/05/2024","5/31/2024","6/11/2024",592,587,598,1
696,"06/05/2024","5/29/2024","6/12/2024",592,585,599,1
716,"06/05/2024","5/27/2024","6/14/2024",592,583,601,1
806,"06/05/2024","6/1/2024","6/10/2024",592,588,597,1
855,"06/05/2024","5/29/2024","6/11/2024",592,585,598,1
87,"06/05/2024","5/31/2024","6/11/2024",592,587,598,1
885,"06/05/2024","5/28/2024","6/12/2024",592,584,599,1
170,"06/06/2024","5/31/2024","6/12/2024",593,587,599,1
180,"06/06/2024","6/1/2024","6/12/2024",593,588,599,1
409,"06/06/2024","5/28/2024","6/14/2024",593,584,601,1
460,"06/06/2024","5/24/2024","6/20/2024",593,580,607,1
492,"06/06/2024","6/2/2024","6/11/2024",593,589,598,1
77,"06/06/2024","5/30/2024","6/12/2024",593,586,599,1
877,"06/06/2024","6/1/2024","6/11/2024",593,588,598,1
894,"06/06/2024","5/29/2024","6/14/2024",593,585,601,1
966,"06/06/2024","5/29/2024","6/13/2024",593,585,600,1
22,"06/07/2024","5/31/2024","6/14/2024",594,587,601,1
411,"06/07/2024","6/1/2024","6/12/2024",594,588,599,1
501,"06/07/2024","6/3/2024","6/11/2024",594,590,598,1
707,"06/07/2024","5/31/2024","6/13/2024",594,587,600,1
16,"06/10/2024","5/21/2024","6/30/2024",597,577,617,1
258,"06/10/2024","6/2/2024","6/18/2024",597,589,605,1
36,"06/10/2024","6/4/2024","6/17/2024",597,591,604,1
504,"06/10/2024","6/4/2024","6/16/2024",597,591,603,1
516,"06/10/2024","6/7/2024","6/12/2024",597,594,599,1
784,"06/10/2024","6/5/2024","6/14/2024",597,592,601,1
905,"06/10/2024","6/3/2024","6/17/2024",597,590,604,1
909,"06/10/2024","6/5/2024","6/15/2024",597,592,602,1
926,"06/10/2024","6/6/2024","6/15/2024",597,593,602,1
119,"06/11/2024","6/6/2024","6/15/2024",598,593,602,1
151,"06/11/2024","6/1/2024","6/21/2024",598,588,608,1
199,"06/11/2024","6/6/2024","6/17/2024",598,593,604,1
243,"06/11/2024","6/4/2024","6/17/2024",598,591,604,1
286,"06/11/2024","6/3/2024","6/18/2024",598,590,605,1
287,"06/11/2024","6/5/2024","6/17/2024",598,592,604,1
413,"06/11/2024","6/6/2024","6/17/2024",598,593,604,1
424,"06/11/2024","6/4/2024","6/17/2024",598,591,604,1
443,"06/11/2024","6/7/2024","6/15/2024",598,594,602,1
45,"06/11/2024","6/4/2024","6/18/2024",598,591,605,1
477,"06/11/2024","6/2/2024","6/20/2024",598,589,607,1
487,"06/11/2024","6/3/2024","6/18/2024",598,590,605,1
567,"06/11/2024","6/5/2024","6/16/2024",598,592,603,1
575,"06/11/2024","6/4/2024","6/17/2024",598,591,604,1
703,"06/11/2024","6/4/2024","6/17/2024",598,591,604,1
74,"06/11/2024","6/7/2024","6/15/2024",598,594,602,1
796,"06/11/2024","6/6/2024","6/17/2024",598,593,604,1
878,"06/11/2024","6/4/2024","6/17/2024",598,591,604,1
881,"06/11/2024","6/5/2024","6/17/2024",598,592,604,1
98,"06/11/2024","6/2/2024","6/20/2024",598,589,607,1
121,"06/12/2024","6/7/2024","6/18/2024",599,594,605,1
154,"06/12/2024","6/5/2024","6/18/2024",599,592,605,1
184,"06/12/2024","6/6/2024","6/18/2024",599,593,605,1
188,"06/12/2024","6/5/2024","6/18/2024",599,592,605,1
189,"06/12/2024","6/6/2024","6/18/2024",599,593,605,1
206,"06/12/2024","6/4/2024","6/19/2024",599,591,606,1
314,"06/12/2024","6/5/2024","6/20/2024",599,592,607,1
450,"06/12/2024","6/6/2024","6/18/2024",599,593,605,1
509,"06/12/2024","6/8/2024","6/16/2024",599,595,603,1
695,"06/12/2024","6/6/2024","6/19/2024",599,593,606,1
83,"06/12/2024","6/7/2024","6/16/2024",599,594,603,1
830,"06/12/2024","6/4/2024","6/20/2024",599,591,607,1
883,"06/12/2024","6/6/2024","6/18/2024",599,593,605,1
887,"06/12/2024","6/4/2024","6/19/2024",599,591,606,1
893,"06/12/2024","6/6/2024","6/18/2024",599,593,605,1
925,"06/12/2024","6/7/2024","6/16/2024",599,594,603,1
941,"06/12/2024","6/4/2024","6/21/2024",599,591,608,1
10,"06/13/2024","6/7/2024","6/19/2024",600,594,606,1
124,"06/13/2024","6/5/2024","6/21/2024",600,592,608,1
146,"06/13/2024","6/5/2024","6/22/2024",600,592,609,1
302,"06/13/2024","5/25/2024","7/2/2024",600,581,619,1
316,"06/13/2024","6/7/2024","6/20/2024",600,594,607,1
395,"06/13/2024","6/6/2024","6/20/2024",600,593,607,1
418,"06/13/2024","6/6/2024","6/19/2024",600,593,606,1
463,"06/13/2024","6/5/2024","6/22/2024",600,592,609,1
475,"06/13/2024","6/8/2024","6/18/2024",600,595,605,1
523,"06/13/2024","6/9/2024","6/17/2024",600,596,604,1
530,"06/13/2024","6/8/2024","6/17/2024",600,595,604,1
585,"06/13/2024","6/2/2024","6/24/2024",600,589,611,1
66,"06/13/2024","6/7/2024","6/18/2024",600,594,605,1
711,"06/13/2024","6/3/2024","6/23/2024",600,590,610,1
95,"06/13/2024","5/16/2024","7/11/2024",600,572,628,1
717,"06/14/2024","6/6/2024","6/22/2024",601,593,609,1
294,"06/15/2024","6/3/2024","6/27/2024",602,590,614,1
274,"06/16/2024","6/5/2024","6/27/2024",603,592,614,1
285,"06/16/2024","5/31/2024","7/1/2024",603,587,618,1
387,"06/16/2024","6/11/2024","6/22/2024",603,598,609,1
298,"06/17/2024","6/11/2024","6/23/2024",604,598,610,1
430,"06/17/2024","6/12/2024","6/22/2024",604,599,609,1
503,"06/17/2024","6/11/2024","6/23/2024",604,598,610,1
779,"06/17/2024","6/15/2024","6/20/2024",604,602,607,1
869,"06/17/2024","6/9/2024","6/25/2024",604,596,612,1
108,"06/18/2024","6/12/2024","6/24/2024",605,599,611,1
131,"06/18/2024","6/12/2024","6/23/2024",605,599,610,1
135,"06/18/2024","6/13/2024","6/24/2024",605,600,611,1
187,"06/18/2024","6/10/2024","6/26/2024",605,597,613,1
228,"06/18/2024","6/11/2024","6/24/2024",605,598,611,1
238,"06/18/2024","6/12/2024","6/24/2024",605,599,611,1
269,"06/18/2024","6/15/2024","6/22/2024",605,602,609,1
31,"06/18/2024","6/10/2024","6/26/2024",605,597,613,1
399,"06/18/2024","6/11/2024","6/25/2024",605,598,612,1
439,"06/18/2024","6/13/2024","6/23/2024",605,600,610,1
46,"06/18/2024","6/8/2024","6/28/2024",605,595,615,1
465,"06/18/2024","6/12/2024","6/25/2024",605,599,612,1
580,"06/18/2024","6/14/2024","6/22/2024",605,601,609,1
865,"06/18/2024","6/14/2024","6/22/2024",605,601,609,1
923,"06/18/2024","6/11/2024","6/26/2024",605,598,613,1
931,"06/18/2024","6/13/2024","6/23/2024",605,600,610,1
143,"06/19/2024","6/16/2024","6/22/2024",606,603,609,1
245,"06/19/2024","6/7/2024","6/30/2024",606,594,617,1
248,"06/19/2024","6/14/2024","6/24/2024",606,601,611,1
271,"06/19/2024","6/8/2024","6/30/2024",606,595,617,1
280,"06/19/2024","6/11/2024","6/27/2024",606,598,614,1
290,"06/19/2024","6/14/2024","6/24/2024",606,601,611,1
299,"06/19/2024","6/12/2024","6/25/2024",606,599,612,1
32,"06/19/2024","6/13/2024","6/24/2024",606,600,611,1
333,"06/19/2024","6/10/2024","6/28/2024",606,597,615,1
359,"06/19/2024","6/14/2024","6/23/2024",606,601,610,1
433,"06/19/2024","6/14/2024","6/24/2024",606,601,611,1
478,"06/19/2024","6/13/2024","6/24/2024",606,600,611,1
512,"06/19/2024","6/13/2024","6/26/2024",606,600,613,1
526,"06/19/2024","6/13/2024","6/24/2024",606,600,611,1
53,"06/19/2024","6/13/2024","6/25/2024",606,600,612,1
609,"06/19/2024","6/9/2024","6/29/2024",606,596,616,1
647,"06/19/2024","6/14/2024","6/23/2024",606,601,610,1
7,"06/19/2024","6/8/2024","6/30/2024",606,595,617,1
760,"06/19/2024","6/14/2024","6/24/2024",606,601,611,1
767,"06/19/2024","6/13/2024","6/26/2024",606,600,613,1
805,"06/19/2024","6/12/2024","6/26/2024",606,599,613,1
828,"06/19/2024","6/16/2024","6/23/2024",606,603,610,1
20,"06/20/2024","6/13/2024","6/27/2024",607,600,614,1
252,"06/20/2024","6/14/2024","6/26/2024",607,601,613,1
455,"06/20/2024","6/15/2024","6/25/2024",607,602,612,1
458,"06/20/2024","6/15/2024","6/24/2024",607,602,611,1
484,"06/20/2024","6/15/2024","6/26/2024",607,602,613,1
533,"06/20/2024","6/11/2024","6/28/2024",607,598,615,1
56,"06/20/2024","6/7/2024","7/3/2024",607,594,620,1
561,"06/20/2024","6/15/2024","6/25/2024",607,602,612,1
628,"06/20/2024","6/14/2024","6/26/2024",607,601,613,1
633,"06/20/2024","6/15/2024","6/26/2024",607,602,613,1
64,"06/20/2024","6/16/2024","6/24/2024",607,603,611,1
644,"06/20/2024","6/9/2024","7/1/2024",607,596,618,1
661,"06/20/2024","6/16/2024","6/24/2024",607,603,611,1
76,"06/20/2024","6/9/2024","7/1/2024",607,596,618,1
866,"06/20/2024","6/16/2024","6/24/2024",607,603,611,1
93,"06/20/2024","6/15/2024","6/26/2024",607,602,613,1
293,"06/21/2024","6/15/2024","6/26/2024",608,602,613,1
82,"06/21/2024","6/14/2024","6/27/2024",608,601,614,1
102,"06/23/2024","6/14/2024","7/3/2024",610,601,620,1
641,"06/23/2024","6/14/2024","7/2/2024",610,601,619,1
215,"06/24/2024","6/18/2024","6/30/2024",611,605,617,1
303,"06/24/2024","6/19/2024","6/29/2024",611,606,616,1
327,"06/24/2024","6/19/2024","6/29/2024",611,606,616,1
362,"06/24/2024","6/15/2024","7/3/2024",611,602,620,1
392,"06/24/2024","6/18/2024","6/30/2024",611,605,617,1
396,"06/24/2024","6/19/2024","6/29/2024",611,606,616,1
5,"06/24/2024","6/18/2024","7/1/2024",611,605,618,1
551,"06/24/2024","6/15/2024","7/2/2024",611,602,619,1
573,"06/24/2024","6/19/2024","6/29/2024",611,606,616,1
75,"06/24/2024","6/19/2024","6/29/2024",611,606,616,1
814,"06/24/2024","6/13/2024","7/4/2024",611,600,621,1
85,"06/24/2024","6/19/2024","6/29/2024",611,606,616,1
897,"06/24/2024","6/13/2024","7/6/2024",611,600,623,1
92,"06/24/2024","6/14/2024","7/4/2024",611,601,621,1
101,"06/25/2024","6/22/2024","6/29/2024",612,609,616,1
122,"06/25/2024","6/20/2024","6/30/2024",612,607,617,1
164,"06/25/2024","6/18/2024","7/3/2024",612,605,620,1
249,"06/25/2024","6/20/2024","6/30/2024",612,607,617,1
296,"06/25/2024","6/15/2024","7/5/2024",612,602,622,1
324,"06/25/2024","6/19/2024","7/1/2024",612,606,618,1
343,"06/25/2024","6/17/2024","7/4/2024",612,604,621,1
385,"06/25/2024","6/19/2024","7/1/2024",612,606,618,1
416,"06/25/2024","6/19/2024","6/30/2024",612,606,617,1
429,"06/25/2024","6/22/2024","6/29/2024",612,609,616,1
435,"06/25/2024","6/21/2024","6/29/2024",612,608,616,1
518,"06/25/2024","6/20/2024","7/1/2024",612,607,618,1
542,"06/25/2024","6/18/2024","7/2/2024",612,605,619,1
577,"06/25/2024","6/15/2024","7/5/2024",612,602,622,1
634,"06/25/2024","6/19/2024","7/2/2024",612,606,619,1
665,"06/25/2024","6/19/2024","7/1/2024",612,606,618,1
777,"06/25/2024","6/20/2024","6/29/2024",612,607,616,1
797,"06/25/2024","6/19/2024","7/1/2024",612,606,618,1
831,"06/25/2024","6/19/2024","7/2/2024",612,606,619,1
